segment	label
2K_dev_847::span:102:198	-1
2K_dev_2015::span:272:330	-1
2K_dev_2015::span:607:797	1
2K_dev_2015::span:149:269	-1
2K_dev_2015::span:333:407	-1
2K_dev_2015::span:968:1023	-1
2K_dev_2015::span:931:965	-1
2K_dev_2015::span:410:527	-1
2K_dev_2015::span:800:873	1
2K_dev_2015::span:876:928	1
2K_dev_2015::span:530:604	-1
2K_dev_2015::span:0:146	-1
2K_dev_210::span:1901:1975	-1
2K_dev_210::span:1978:2127	-1
2K_dev_663::span:33:113	-1
2K_dev_663::span:174:202	-1
2K_dev_663::span:1113:1142	-1
2K_dev_663::span:0:30	-1
2K_dev_663::span:259:380	1
2K_dev_663::span:116:171	-1
2K_dev_663::span:1145:1192	-1
2K_dev_663::span:383:517	1
2K_dev_663::span:641:740	-1
2K_dev_663::span:520:638	-1
2K_dev_663::span:743:861	-1
2K_dev_663::span:946:1110	-1
2K_dev_663::span:205:256	-1
2K_dev_663::span:864:943	-1
2K_dev_650::span:199:297	1
2K_dev_650::span:442:572	-1
2K_dev_650::span:417:439	1
2K_dev_650::span:0:154	-1
2K_dev_650::span:157:196	1
2K_dev_650::span:575:714	-1
2K_dev_650::span:300:414	1
2K_dev_1158::span:1183:1262	-1
2K_dev_1882::span:223:371	1
2K_dev_1882::span:730:926	-1
2K_dev_1882::span:128:220	-1
2K_dev_1882::span:0:125	-1
2K_dev_1882::span:374:620	-1
2K_dev_1882::span:623:727	-1
2K_dev_2002::span:202:228	1
2K_dev_2002::span:348:498	-1
2K_dev_2002::span:231:265	1
2K_dev_2002::span:268:290	1
2K_dev_2002::span:105:111	1
2K_dev_2002::span:114:199	1
2K_dev_2002::span:293:345	1
2K_dev_108::span:471:589	-1
2K_dev_108::span:225:468	-1
2K_dev_108::span:124:222	-1
2K_dev_108::span:71:121	-1
2K_dev_108::span:0:68	1
2K_dev_1101::span:1178:1269	-1
2K_dev_1101::span:939:1175	-1
2K_dev_1101::span:1272:1339	-1
2K_dev_320::span:949:1003	-1
2K_dev_320::span:225:235	-1
2K_dev_320::span:429:480	-1
2K_dev_320::span:1006:1155	-1
2K_dev_320::span:669:788	1
2K_dev_320::span:833:946	-1
2K_dev_320::span:1420:1448	-1
2K_dev_320::span:791:830	1
2K_dev_320::span:238:426	-1
2K_dev_320::span:1158:1268	-1
2K_dev_320::span:483:666	1
2K_dev_320::span:1451:1588	-1
2K_dev_320::span:1271:1417	-1
2K_dev_533::span:432:506	1
2K_dev_533::span:796:846	1
2K_dev_533::span:997:1067	-1
2K_dev_533::span:324:429	-1
2K_dev_533::span:849:994	-1
2K_dev_533::span:307:321	-1
2K_dev_533::span:584:624	1
2K_dev_533::span:688:745	1
2K_dev_533::span:627:685	1
2K_dev_533::span:509:581	1
2K_dev_533::span:748:793	1
2K_dev_139::span:129:171	1
2K_dev_139::span:0:126	1
2K_dev_290::span:712:820	-1
2K_dev_290::span:211:364	1
2K_dev_290::span:367:403	1
2K_dev_290::span:0:133	-1
2K_dev_290::span:406:527	-1
2K_dev_290::span:615:709	-1
2K_dev_290::span:823:854	-1
2K_dev_290::span:136:165	-1
2K_dev_290::span:530:612	-1
2K_dev_290::span:168:208	-1
2K_dev_908::span:749:816	1
2K_dev_908::span:89:230	-1
2K_dev_908::span:1099:1346	-1
2K_dev_908::span:233:457	-1
2K_dev_908::span:0:86	-1
2K_dev_908::span:460:651	-1
2K_dev_908::span:654:746	-1
2K_dev_908::span:819:1096	-1
2K_dev_1263::span:0:157	-1
2K_dev_1263::span:1111:1287	-1
2K_dev_1263::span:433:492	-1
2K_dev_1263::span:1482:1526	-1
2K_dev_1263::span:604:644	-1
2K_dev_1263::span:1529:1643	-1
2K_dev_1263::span:647:733	-1
2K_dev_1263::span:557:601	-1
2K_dev_1263::span:846:1017	-1
2K_dev_1263::span:736:843	-1
2K_dev_1263::span:1020:1108	-1
2K_dev_1263::span:1290:1479	-1
2K_dev_1263::span:253:307	-1
2K_dev_1263::span:388:430	-1
2K_dev_1263::span:310:385	-1
2K_dev_1263::span:495:554	-1
2K_dev_1263::span:160:250	1
2K_dev_1600::span:505:639	-1
2K_dev_1600::span:967:992	1
2K_dev_1600::span:995:1048	1
2K_dev_1600::span:738:830	1
2K_dev_1600::span:833:931	1
2K_dev_1600::span:642:677	-1
2K_dev_1600::span:1051:1164	1
2K_dev_1600::span:680:735	1
2K_dev_1600::span:934:964	1
2K_dev_399::span:52:67	-1
2K_dev_399::span:70:179	-1
2K_dev_399::span:1090:1340	-1
2K_dev_399::span:2410:2458	-1
2K_dev_399::span:2095:2144	-1
2K_dev_399::span:2485:2784	-1
2K_dev_399::span:785:1038	-1
2K_dev_399::span:1343:1763	-1
2K_dev_399::span:2147:2244	-1
2K_dev_399::span:182:378	-1
2K_dev_399::span:0:49	-1
2K_dev_399::span:381:565	1
2K_dev_399::span:2247:2293	-1
2K_dev_399::span:1924:1979	-1
2K_dev_399::span:568:782	1
2K_dev_399::span:1864:1921	-1
2K_dev_399::span:1800:1861	-1
2K_dev_399::span:2461:2482	-1
2K_dev_399::span:1041:1087	-1
2K_dev_399::span:2296:2407	-1
2K_dev_399::span:1982:2092	-1
2K_dev_399::span:1766:1797	-1
2K_dev_408::span:0:60	-1
2K_dev_408::span:288:617	-1
2K_dev_408::span:906:1157	-1
2K_dev_408::span:63:178	1
2K_dev_408::span:181:285	1
2K_dev_408::span:620:903	-1
2K_dev_954::span:967:985	-1
2K_dev_877::span:317:329	1
2K_dev_877::span:332:416	1
2K_dev_877::span:419:523	1
2K_dev_1925::span:0:119	1
2K_dev_252::span:318:466	1
2K_dev_252::span:675:754	-1
2K_dev_252::span:602:672	-1
2K_dev_252::span:0:161	-1
2K_dev_252::span:757:856	-1
2K_dev_252::span:268:315	-1
2K_dev_252::span:859:1037	-1
2K_dev_252::span:469:599	1
2K_dev_252::span:164:265	-1
2K_dev_1669::span:1104:1183	-1
2K_dev_1669::span:1311:1434	-1
2K_dev_1669::span:751:972	1
2K_dev_1669::span:1186:1308	-1
2K_dev_1669::span:975:1041	1
2K_dev_1669::span:1044:1101	-1
2K_dev_1802::span:0:22	-1
2K_dev_1802::span:132:244	-1
2K_dev_1802::span:25:81	-1
2K_dev_1802::span:84:129	-1
2K_dev_780::span:0:141	-1
2K_dev_780::span:406:475	-1
2K_dev_780::span:215:254	-1
2K_dev_780::span:257:311	1
2K_dev_780::span:360:403	-1
2K_dev_780::span:478:607	-1
2K_dev_780::span:610:828	-1
2K_dev_780::span:314:357	1
2K_dev_780::span:831:867	-1
2K_dev_780::span:870:893	-1
2K_dev_780::span:144:212	-1
2K_dev_1976::span:453:555	1
2K_dev_1976::span:558:612	-1
2K_dev_1976::span:933:974	-1
2K_dev_1976::span:977:1127	-1
2K_dev_1976::span:0:124	-1
2K_dev_1976::span:127:418	1
2K_dev_1976::span:740:930	-1
2K_dev_1976::span:421:450	1
2K_dev_1976::span:615:737	-1
2K_dev_1443::span:0:233	-1
2K_dev_1443::span:924:1039	-1
2K_dev_1443::span:331:481	-1
2K_dev_1443::span:818:921	-1
2K_dev_1443::span:484:779	-1
2K_dev_1443::span:236:328	-1
2K_dev_1443::span:782:815	-1
2K_dev_746::span:706:769	-1
2K_dev_746::span:644:703	1
2K_dev_746::span:319:390	1
2K_dev_746::span:1029:1185	-1
2K_dev_746::span:548:609	1
2K_dev_746::span:236:316	-1
2K_dev_746::span:192:233	-1
2K_dev_746::span:393:545	1
2K_dev_746::span:612:641	1
2K_dev_746::span:1188:1258	-1
2K_dev_746::span:772:815	-1
2K_dev_746::span:818:1026	-1
2K_dev_746::span:1261:1421	-1
2K_dev_746::span:1487:1644	-1
2K_dev_746::span:1424:1484	-1
2K_dev_746::span:0:189	-1
2K_dev_306::span:73:180	-1
2K_dev_306::span:662:750	-1
2K_dev_306::span:0:70	-1
2K_dev_306::span:753:855	-1
2K_dev_306::span:401:503	-1
2K_dev_306::span:506:659	-1
2K_dev_306::span:323:398	1
2K_dev_306::span:183:320	1
2K_dev_2066::span:606:835	-1
2K_dev_2066::span:838:932	-1
2K_dev_168::span:626:704	-1
2K_dev_168::span:494:561	-1
2K_dev_168::span:564:623	-1
2K_dev_168::span:363:409	-1
2K_dev_168::span:412:491	-1
2K_dev_933::span:88:161	-1
2K_dev_933::span:352:475	-1
2K_dev_933::span:164:312	-1
2K_dev_933::span:529:631	-1
2K_dev_933::span:634:751	1
2K_dev_933::span:478:526	-1
2K_dev_933::span:0:85	-1
2K_dev_933::span:315:349	-1
2K_dev_1090::span:871:1073	-1
2K_dev_1090::span:766:795	-1
2K_dev_1090::span:798:868	-1
2K_dev_1090::span:1076:1177	-1
2K_dev_1090::span:1180:1208	-1
2K_dev_165::span:477:637	-1
2K_dev_165::span:246:425	-1
2K_dev_165::span:53:172	-1
2K_dev_165::span:175:243	1
2K_dev_165::span:640:867	-1
2K_dev_165::span:870:894	-1
2K_dev_165::span:428:474	-1
2K_dev_165::span:0:50	-1
2K_dev_1489::span:328:432	-1
2K_dev_1489::span:181:325	1
2K_dev_1489::span:0:178	-1
2K_dev_1482::span:435:540	-1
2K_dev_1482::span:371:432	-1
2K_dev_1482::span:276:368	1
2K_dev_1482::span:228:273	1
2K_dev_1855::span:719:835	-1
2K_dev_1855::span:678:716	-1
2K_dev_1855::span:194:341	1
2K_dev_1855::span:600:675	-1
2K_dev_1855::span:838:953	-1
2K_dev_1855::span:459:597	-1
2K_dev_1855::span:344:456	-1
2K_dev_1855::span:0:134	-1
2K_dev_1855::span:137:191	1
2K_dev_1855::span:956:1006	-1
2K_dev_1647::span:318:461	1
2K_dev_1647::span:464:562	-1
2K_dev_1647::span:0:82	1
2K_dev_1647::span:565:673	-1
2K_dev_1647::span:85:164	1
2K_dev_1647::span:703:828	-1
2K_dev_1647::span:167:315	1
2K_dev_1647::span:676:700	-1
2K_dev_1647::span:831:931	-1
2K_dev_1647::span:934:990	-1
2K_dev_533::span:102:172	-1
2K_dev_533::span:175:271	-1
2K_dev_533::span:0:31	-1
2K_dev_533::span:274:305	-1
2K_dev_533::span:34:99	-1
2K_dev_230::span:89:146	1
2K_dev_230::span:256:299	1
2K_dev_230::span:209:253	1
2K_dev_230::span:0:86	-1
2K_dev_230::span:302:457	-1
2K_dev_230::span:149:206	1
2K_dev_974::span:834:900	-1
2K_dev_974::span:0:170	-1
2K_dev_974::span:311:492	-1
2K_dev_974::span:610:747	1
2K_dev_974::span:495:607	-1
2K_dev_974::span:750:831	-1
2K_dev_974::span:1118:1299	-1
2K_dev_974::span:1055:1115	-1
2K_dev_974::span:173:308	-1
2K_dev_974::span:903:1052	-1
2K_dev_647::span:983:1098	-1
2K_dev_647::span:423:476	-1
2K_dev_647::span:1504:1541	-1
2K_dev_647::span:1101:1209	-1
2K_dev_647::span:1212:1323	-1
2K_dev_647::span:311:399	-1
2K_dev_647::span:757:980	-1
2K_dev_647::span:1326:1370	-1
2K_dev_647::span:0:139	1
2K_dev_647::span:479:495	-1
2K_dev_647::span:1373:1426	-1
2K_dev_647::span:142:193	-1
2K_dev_647::span:1429:1501	-1
2K_dev_647::span:658:673	-1
2K_dev_647::span:523:586	-1
2K_dev_647::span:676:754	-1
2K_dev_647::span:402:420	-1
2K_dev_647::span:196:308	-1
2K_dev_647::span:498:520	-1
2K_dev_647::span:589:655	-1
2K_dev_788::span:609:696	-1
2K_dev_788::span:509:606	-1
2K_dev_788::span:815:878	-1
2K_dev_788::span:303:371	1
2K_dev_788::span:699:812	-1
2K_dev_788::span:374:407	1
2K_dev_788::span:410:506	1
2K_dev_1818::span:274:354	-1
2K_dev_1818::span:210:271	-1
2K_dev_1818::span:152:207	-1
2K_dev_1818::span:83:149	-1
2K_dev_1818::span:494:571	-1
2K_dev_1818::span:357:389	-1
2K_dev_1818::span:0:80	-1
2K_dev_1818::span:574:662	-1
2K_dev_1818::span:392:462	-1
2K_dev_1818::span:465:491	1
2K_dev_1073::span:684:716	-1
2K_dev_1073::span:719:778	-1
2K_dev_1073::span:380:446	-1
2K_dev_1073::span:236:269	-1
2K_dev_1073::span:1165:1231	-1
2K_dev_1073::span:1234:1306	-1
2K_dev_1073::span:567:614	1
2K_dev_1073::span:1121:1162	-1
2K_dev_1073::span:356:377	-1
2K_dev_1073::span:526:564	1
2K_dev_1073::span:93:233	-1
2K_dev_1073::span:781:1118	-1
2K_dev_1073::span:449:523	1
2K_dev_1073::span:272:353	-1
2K_dev_1073::span:617:681	1
2K_dev_1499::span:730:862	-1
2K_dev_1499::span:204:405	-1
2K_dev_1499::span:408:618	1
2K_dev_1499::span:621:727	-1
2K_dev_1499::span:190:201	-1
2K_dev_1499::span:865:1297	-1
2K_dev_1753::span:616:657	1
2K_dev_1753::span:660:774	1
2K_dev_1753::span:381:418	-1
2K_dev_1753::span:777:889	-1
2K_dev_1753::span:149:303	-1
2K_dev_1753::span:892:1002	-1
2K_dev_1753::span:1005:1179	-1
2K_dev_1753::span:421:613	1
2K_dev_1753::span:306:378	-1
2K_dev_1753::span:0:146	-1
2K_dev_1753::span:1182:1271	-1
2K_dev_320::span:0:223	-1
2K_dev_367::span:0:54	-1
2K_dev_367::span:2251:2283	-1
2K_dev_367::span:2428:2500	-1
2K_dev_367::span:2172:2248	-1
2K_dev_367::span:2867:3091	-1
2K_dev_367::span:1744:1782	-1
2K_dev_367::span:2138:2169	1
2K_dev_367::span:706:790	-1
2K_dev_367::span:1488:1636	-1
2K_dev_367::span:2286:2425	-1
2K_dev_367::span:2067:2135	1
2K_dev_367::span:558:703	-1
2K_dev_367::span:1893:2064	1
2K_dev_367::span:2503:2864	-1
2K_dev_367::span:333:555	-1
2K_dev_367::span:881:1035	-1
2K_dev_367::span:1200:1485	-1
2K_dev_367::span:1820:1890	-1
2K_dev_367::span:57:330	-1
2K_dev_367::span:793:878	-1
2K_dev_367::span:1038:1151	-1
2K_dev_367::span:1785:1817	-1
2K_dev_367::span:1154:1197	-1
2K_dev_367::span:1639:1741	-1
2K_dev_1850::span:0:60	-1
2K_dev_1850::span:172:243	-1
2K_dev_1850::span:436:460	1
2K_dev_1850::span:63:169	-1
2K_dev_1850::span:280:433	-1
2K_dev_1850::span:246:277	-1
2K_dev_1850::span:463:515	1
2K_dev_453::span:920:945	-1
2K_dev_453::span:0:115	-1
2K_dev_453::span:770:917	-1
2K_dev_453::span:372:488	-1
2K_dev_453::span:235:369	1
2K_dev_453::span:118:232	-1
2K_dev_453::span:609:706	-1
2K_dev_453::span:709:767	-1
2K_dev_453::span:491:606	-1
2K_dev_453::span:948:986	-1
2K_dev_28::span:877:935	-1
2K_dev_28::span:715:874	-1
2K_dev_28::span:332:610	1
2K_dev_28::span:81:173	-1
2K_dev_28::span:225:255	-1
2K_dev_28::span:176:222	-1
2K_dev_28::span:258:329	1
2K_dev_28::span:613:712	1
2K_dev_28::span:0:78	-1
2K_dev_1035::span:0:108	1
2K_dev_1035::span:218:292	-1
2K_dev_1035::span:111:215	-1
2K_dev_984::span:541:716	-1
2K_dev_984::span:719:930	-1
2K_dev_984::span:933:1133	-1
2K_dev_984::span:160:538	-1
2K_dev_984::span:0:157	1
2K_dev_370::span:537:577	-1
2K_dev_370::span:813:878	1
2K_dev_370::span:881:992	1
2K_dev_370::span:725:810	1
2K_dev_370::span:1199:1365	-1
2K_dev_370::span:631:722	1
2K_dev_370::span:1069:1116	1
2K_dev_370::span:1119:1196	1
2K_dev_370::span:995:1066	1
2K_dev_370::span:443:534	-1
2K_dev_370::span:580:628	-1
2K_dev_490::span:1015:1060	-1
2K_dev_490::span:903:1012	-1
2K_dev_1446::span:920:1027	-1
2K_dev_546::span:262:346	-1
2K_dev_546::span:349:453	-1
2K_dev_546::span:456:594	-1
2K_dev_546::span:597:670	-1
2K_dev_1618::span:1199:1268	-1
2K_dev_1618::span:633:751	-1
2K_dev_1618::span:177:472	1
2K_dev_1618::span:1152:1196	-1
2K_dev_1618::span:535:630	-1
2K_dev_1618::span:0:174	-1
2K_dev_1618::span:1489:1662	-1
2K_dev_1618::span:475:532	1
2K_dev_1618::span:983:1149	-1
2K_dev_1618::span:754:804	-1
2K_dev_1618::span:1451:1486	-1
2K_dev_1618::span:807:980	-1
2K_dev_1618::span:1271:1448	-1
2K_dev_947::span:0:132	-1
2K_dev_815::span:170:275	1
2K_dev_815::span:0:94	-1
2K_dev_815::span:97:167	-1
2K_dev_815::span:478:690	-1
2K_dev_815::span:278:413	1
2K_dev_815::span:693:836	-1
2K_dev_815::span:416:475	1
2K_dev_603::span:332:374	-1
2K_dev_603::span:253:329	1
2K_dev_603::span:181:250	1
2K_dev_603::span:377:471	1
2K_dev_603::span:0:178	-1
2K_dev_603::span:474:512	-1
2K_dev_614::span:294:501	1
2K_dev_614::span:188:257	-1
2K_dev_614::span:504:525	-1
2K_dev_614::span:260:291	1
2K_dev_614::span:528:632	-1
2K_dev_614::span:0:185	-1
2K_dev_638::span:1674:1715	-1
2K_dev_638::span:979:1100	-1
2K_dev_638::span:251:612	1
2K_dev_638::span:615:728	1
2K_dev_638::span:168:248	-1
2K_dev_638::span:1260:1400	-1
2K_dev_638::span:0:165	-1
2K_dev_638::span:1473:1550	-1
2K_dev_638::span:1718:1753	-1
2K_dev_638::span:1641:1671	-1
2K_dev_638::span:900:976	-1
2K_dev_638::span:1553:1638	-1
2K_dev_638::span:1103:1257	-1
2K_dev_638::span:1403:1470	-1
2K_dev_638::span:731:897	-1
2K_dev_21::span:641:735	1
2K_dev_21::span:738:888	-1
2K_dev_21::span:891:1041	-1
2K_dev_546::span:211:259	-1
2K_dev_546::span:0:79	-1
2K_dev_546::span:82:208	1
2K_dev_882::span:1204:1246	-1
2K_dev_882::span:710:749	-1
2K_dev_882::span:1056:1074	-1
2K_dev_882::span:1077:1123	-1
2K_dev_882::span:834:919	-1
2K_dev_882::span:988:1053	-1
2K_dev_882::span:922:961	-1
2K_dev_882::span:1161:1201	-1
2K_dev_882::span:794:831	-1
2K_dev_882::span:964:985	-1
2K_dev_882::span:752:791	-1
2K_dev_882::span:576:649	1
2K_dev_882::span:1126:1158	-1
2K_dev_882::span:652:707	-1
2K_dev_797::span:1301:1431	-1
2K_dev_797::span:1434:1496	-1
2K_dev_797::span:1155:1298	-1
2K_dev_797::span:797:889	-1
2K_dev_797::span:892:1023	-1
2K_dev_797::span:741:794	-1
2K_dev_797::span:1026:1152	-1
2K_dev_797::span:260:511	-1
2K_dev_797::span:514:547	-1
2K_dev_797::span:0:199	1
2K_dev_797::span:711:738	-1
2K_dev_797::span:550:708	-1
2K_dev_797::span:202:257	-1
2K_dev_895::span:0:40	1
2K_dev_895::span:209:302	-1
2K_dev_895::span:305:415	-1
2K_dev_895::span:43:206	-1
2K_dev_2018::span:722:969	-1
2K_dev_2018::span:252:287	1
2K_dev_2018::span:663:719	-1
2K_dev_2018::span:290:357	1
2K_dev_2018::span:360:415	1
2K_dev_2018::span:86:144	-1
2K_dev_2018::span:147:249	1
2K_dev_2018::span:537:660	-1
2K_dev_2018::span:0:83	-1
2K_dev_2018::span:972:1001	-1
2K_dev_2018::span:418:534	-1
2K_dev_1159::span:56:138	-1
2K_dev_1159::span:0:53	-1
2K_dev_219::span:70:75	-1
2K_dev_219::span:78:181	-1
2K_dev_219::span:184:269	-1
2K_dev_475::span:514:557	1
2K_dev_475::span:642:677	1
2K_dev_475::span:560:639	1
2K_dev_802::span:618:739	-1
2K_dev_802::span:796:852	-1
2K_dev_802::span:492:615	-1
2K_dev_802::span:855:931	-1
2K_dev_802::span:742:793	-1
2K_dev_524::span:953:1076	-1
2K_dev_524::span:891:950	-1
2K_dev_524::span:772:782	-1
2K_dev_524::span:1079:1161	-1
2K_dev_524::span:785:849	-1
2K_dev_524::span:852:888	-1
2K_dev_526::span:93:179	-1
2K_dev_526::span:0:90	-1
2K_dev_1633::span:911:1000	-1
2K_dev_1633::span:531:645	-1
2K_dev_1633::span:175:266	-1
2K_dev_1633::span:875:908	-1
2K_dev_1633::span:1003:1043	-1
2K_dev_1633::span:648:791	-1
2K_dev_1633::span:794:872	-1
2K_dev_1633::span:269:413	1
2K_dev_1633::span:0:172	-1
2K_dev_1633::span:416:528	1
2K_dev_1379::span:0:58	-1
2K_dev_83::span:633:665	-1
2K_dev_83::span:329:523	1
2K_dev_83::span:0:117	1
2K_dev_83::span:668:733	-1
2K_dev_83::span:120:326	1
2K_dev_83::span:526:630	1
2K_dev_1462::span:283:366	-1
2K_dev_1462::span:369:506	1
2K_dev_1462::span:182:248	-1
2K_dev_1462::span:0:179	-1
2K_dev_1462::span:251:280	-1
2K_dev_1462::span:509:639	-1
2K_dev_1893::span:495:534	-1
2K_dev_1893::span:695:758	-1
2K_dev_1893::span:0:174	-1
2K_dev_1893::span:177:285	1
2K_dev_1893::span:455:492	-1
2K_dev_1893::span:288:344	-1
2K_dev_1893::span:347:452	-1
2K_dev_1893::span:593:692	-1
2K_dev_1893::span:761:845	-1
2K_dev_1893::span:537:590	-1
2K_dev_319::span:0:70	-1
2K_dev_319::span:236:283	-1
2K_dev_319::span:695:850	1
2K_dev_319::span:73:128	-1
2K_dev_319::span:600:692	1
2K_dev_319::span:131:233	-1
2K_dev_319::span:853:920	-1
2K_dev_319::span:477:597	1
2K_dev_319::span:286:474	-1
2K_dev_954::span:1088:1100	-1
2K_dev_954::span:1022:1072	-1
2K_dev_954::span:988:1019	-1
2K_dev_954::span:1075:1085	-1
2K_dev_2026::span:113:132	-1
2K_dev_2026::span:790:843	-1
2K_dev_2026::span:979:1039	-1
2K_dev_2026::span:0:68	-1
2K_dev_2026::span:566:787	-1
2K_dev_2026::span:846:893	-1
2K_dev_2026::span:896:976	-1
2K_dev_2026::span:243:388	-1
2K_dev_2026::span:1042:1090	-1
2K_dev_2026::span:71:110	1
2K_dev_2026::span:135:240	-1
2K_dev_2026::span:391:563	-1
2K_dev_1614::span:1394:1466	-1
2K_dev_1614::span:1376:1391	-1
2K_dev_87::span:688:727	-1
2K_dev_87::span:613:685	-1
2K_dev_1697::span:0:50	-1
2K_dev_1697::span:294:369	-1
2K_dev_1697::span:53:163	-1
2K_dev_1697::span:534:650	1
2K_dev_1697::span:1023:1092	-1
2K_dev_1697::span:372:531	-1
2K_dev_1697::span:812:1020	-1
2K_dev_1697::span:166:291	-1
2K_dev_1697::span:772:809	-1
2K_dev_1697::span:653:769	-1
2K_dev_760::span:0:74	-1
2K_dev_760::span:179:282	1
2K_dev_760::span:441:535	1
2K_dev_760::span:940:996	-1
2K_dev_760::span:650:699	-1
2K_dev_760::span:538:570	1
2K_dev_760::span:702:743	-1
2K_dev_760::span:830:855	-1
2K_dev_760::span:108:139	-1
2K_dev_760::span:77:105	-1
2K_dev_760::span:358:438	1
2K_dev_760::span:142:176	-1
2K_dev_760::span:1050:1093	-1
2K_dev_760::span:285:355	1
2K_dev_760::span:999:1047	-1
2K_dev_760::span:858:937	-1
2K_dev_760::span:573:647	-1
2K_dev_760::span:746:827	-1
2K_dev_1123::span:100:258	-1
2K_dev_1123::span:1302:1554	-1
2K_dev_1123::span:1557:1716	-1
2K_dev_1123::span:679:773	1
2K_dev_1123::span:386:588	-1
2K_dev_1123::span:591:676	-1
2K_dev_1123::span:1188:1299	-1
2K_dev_1123::span:925:1019	-1
2K_dev_1123::span:322:383	-1
2K_dev_1123::span:1022:1185	-1
2K_dev_1123::span:0:97	-1
2K_dev_1123::span:776:922	1
2K_dev_1123::span:261:319	-1
2K_dev_476::span:112:193	1
2K_dev_739::span:567:758	-1
2K_dev_739::span:389:456	-1
2K_dev_739::span:459:485	-1
2K_dev_739::span:982:1125	-1
2K_dev_739::span:935:979	-1
2K_dev_739::span:0:155	-1
2K_dev_739::span:488:564	-1
2K_dev_739::span:761:932	-1
2K_dev_739::span:158:386	1
2K_dev_768::span:68:121	-1
2K_dev_768::span:0:65	-1
2K_dev_768::span:438:491	-1
2K_dev_768::span:338:435	1
2K_dev_768::span:494:540	-1
2K_dev_768::span:124:180	-1
2K_dev_768::span:231:335	1
2K_dev_768::span:183:228	-1
2K_dev_219::span:335:425	-1
2K_dev_219::span:509:573	-1
2K_dev_219::span:627:684	1
2K_dev_219::span:428:506	-1
2K_dev_219::span:284:332	-1
2K_dev_219::span:271:281	-1
2K_dev_219::span:576:624	1
2K_dev_462::span:153:184	-1
2K_dev_1195::span:644:726	-1
2K_dev_1195::span:168:244	-1
2K_dev_1195::span:247:333	-1
2K_dev_1195::span:0:165	-1
2K_dev_1195::span:336:442	1
2K_dev_1195::span:445:528	-1
2K_dev_1195::span:729:857	-1
2K_dev_1195::span:531:641	-1
2K_dev_201::span:397:589	-1
2K_dev_201::span:918:1096	-1
2K_dev_201::span:592:915	1
2K_dev_201::span:1099:1176	-1
2K_dev_201::span:219:394	-1
2K_dev_201::span:1179:1263	-1
2K_dev_201::span:151:216	-1
2K_dev_201::span:0:148	-1
2K_dev_469::span:28:65	-1
2K_dev_469::span:0:25	-1
2K_dev_541::span:0:78	1
2K_dev_541::span:81:133	1
2K_dev_2042::span:0:63	-1
2K_dev_2042::span:345:553	-1
2K_dev_2042::span:750:856	-1
2K_dev_2042::span:152:342	-1
2K_dev_2042::span:651:747	1
2K_dev_2042::span:1022:1109	-1
2K_dev_2042::span:556:648	1
2K_dev_2042::span:859:1019	-1
2K_dev_2042::span:66:149	-1
2K_dev_1159::span:1009:1083	-1
2K_dev_1159::span:1086:1139	-1
2K_dev_1159::span:781:837	-1
2K_dev_1159::span:840:940	-1
2K_dev_1159::span:210:323	1
2K_dev_1159::span:702:726	-1
2K_dev_1159::span:669:699	-1
2K_dev_1159::span:140:207	-1
2K_dev_1159::span:482:666	-1
2K_dev_1159::span:943:1006	-1
2K_dev_1159::span:445:479	-1
2K_dev_1159::span:754:778	-1
2K_dev_1159::span:326:442	-1
2K_dev_1159::span:729:751	-1
2K_dev_1243::span:1643:1722	-1
2K_dev_1243::span:1448:1538	-1
2K_dev_1243::span:1541:1640	-1
2K_dev_1243::span:1370:1445	-1
2K_dev_1243::span:1321:1367	-1
2K_dev_1297::span:4312:4454	-1
2K_dev_1297::span:5203:5236	-1
2K_dev_1297::span:5012:5174	-1
2K_dev_1297::span:4457:4584	-1
2K_dev_1297::span:4937:5009	-1
2K_dev_1297::span:4183:4228	-1
2K_dev_1297::span:4231:4309	-1
2K_dev_1297::span:4587:4851	-1
2K_dev_1297::span:4891:4934	-1
2K_dev_1297::span:5263:5331	-1
2K_dev_1297::span:3658:3736	-1
2K_dev_1297::span:3793:3987	-1
2K_dev_1297::span:3739:3790	-1
2K_dev_1297::span:3990:4069	-1
2K_dev_1297::span:3513:3655	-1
2K_dev_1297::span:3403:3510	-1
2K_dev_1297::span:4143:4180	-1
2K_dev_1297::span:5239:5260	-1
2K_dev_1297::span:5177:5200	-1
2K_dev_1297::span:3394:3400	-1
2K_dev_1297::span:4854:4888	-1
2K_dev_1297::span:4072:4140	-1
2K_dev_58::span:333:408	-1
2K_dev_58::span:0:175	-1
2K_dev_58::span:269:330	1
2K_dev_58::span:178:266	1
2K_dev_540::span:276:314	1
2K_dev_540::span:222:273	1
2K_dev_1313::span:328:397	1
2K_dev_1313::span:211:325	1
2K_dev_1313::span:547:600	-1
2K_dev_1313::span:44:115	-1
2K_dev_1313::span:886:976	-1
2K_dev_1313::span:631:719	-1
2K_dev_1313::span:454:544	-1
2K_dev_1313::span:118:208	-1
2K_dev_1313::span:0:41	-1
2K_dev_1313::span:722:760	-1
2K_dev_1313::span:857:883	-1
2K_dev_1313::span:603:628	-1
2K_dev_1313::span:796:854	-1
2K_dev_1313::span:400:451	1
2K_dev_1313::span:763:793	-1
2K_dev_1842::span:164:301	-1
2K_dev_1842::span:369:424	1
2K_dev_1842::span:304:366	1
2K_dev_1842::span:0:73	-1
2K_dev_1842::span:76:161	-1
